Date,Interest_Rate_Federal_Funds,GDP_Real,CPI_All_Items,GDP_Growth_Rate_YoY,Inflation_Rate_CPI_YoY
1953-10-01,,2858.845,26.95,-2.0677197840782813,0.9741476208317668
1953-11-01,,,26.85,-1.5137187218481563,0.5994754589734086
1953-12-01,,,26.87,-1.5137187218481563,0.5990265818045737
1954-01-01,,2845.192,26.94,-1.984060135352772,1.1261261261261257
1954-02-01,,,26.99,-0.4775704873821396,1.5043249341857745
1954-03-01,,,26.93,-0.4775704873821396,1.1265490048817162
1954-04-01,,2848.305,26.86,-0.368680358676321,0.6369426751592355
1954-05-01,,,26.93,0.1094126512375837,0.8614232209737782
1954-06-01,,,26.94,0.1094126512375837,0.635039223010847
1954-07-01,0.8,2880.482,26.86,1.2403380861467417,0.26129152668905586
1954-08-01,1.22,,26.85,1.1296894117729606,0.0
1954-09-01,1.07,,26.81,1.1296894117729606,-0.2975083674228385
1954-10-01,0.85,2936.852,26.72,3.108761175506136,-0.8534322820037077
1954-11-01,0.83,,26.78,1.9569641469726173,-0.26070763500931626
1954-12-01,1.28,,26.77,1.9569641469726173,-0.37216226274656705
1955-01-01,1.39,3020.746,26.77,4.869462819069859,-0.6310319227913919
1955-02-01,1.29,,26.82,2.8565961103930393,-0.6298629121896937
1955-03-01,1.35,,26.79,2.8565961103930393,-0.519866320089124
1955-04-01,1.43,3069.91,26.79,4.530633481019808,-0.2606105733432673
1955-05-01,1.43,,26.77,1.627544983921192,-0.5941329372447068
